prompt,canonical_solution,test
"

def is_palindrome(string: str) -> bool:
    """""" សាកល្បងមើលថាតើខ្សែអក្សរដែលបានផ្តល់ជូនមានលក្ខណៈជាពាក្យឆ្លងឆ្លើយឬអត់ """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""
","    if not string:
        return ''

    beginning_of_suffix = 0

    while not is_palindrome(string[beginning_of_suffix:]):
        beginning_of_suffix += 1

    return string + string[:beginning_of_suffix][::-1]
","def check(candidate):
    assert candidate('') == ''
    assert candidate('x') == 'x'
    assert candidate('xyz') == 'xyzyx'
    assert candidate('xyx') == 'xyx'
    assert candidate('jerry') == 'jerryrrej'
"
"from typing import List


def string_xor(a: str, b: str) -> str:
    """""" អត្ថបទចូលគឺជាខ្សែប៉ុន្មានពីរ a និង b ដែលមានតែ 1 និង 0 ប៉ុណ្ណោះ។
    អនុវត្តប្រតិបត្តិការប្រមាណវិធី XOR លើអត្ថបទចូលទាំងនេះ ហើយបង្វិលលទ្ធផលជាខ្សែអក្សរផងដែរ។
    >>> string_xor('010', '110')
    '100'
    """"""
","    def xor(i, j):
        if i == j:
            return '0'
        else:
            return '1'

    return ''.join(xor(x, y) for x, y in zip(a, b))
","def check(candidate):
    assert candidate('111000', '101010') == '010010'
    assert candidate('1', '1') == '0'
    assert candidate('0101', '0000') == '0101'
"
"from typing import List, Optional


def longest(strings: List[str]) -> Optional[str]:
    """""" ពីបញ្ជីខ្សែអក្សរ សូមបង្រួមខ្សែអក្សរដែលវែងបំផុត។ បង្រួមខ្សែអក្សរដំបូងបើមានខ្សែអក្សរច្រើនដែលមានប្រវែងដូចគ្នា។ បង្រួម None បើបញ្ជីបញ្ចូលគឺទទេ។
    >>> longest([])

    >>> longest(['a', 'b', 'c'])
    'a'
    >>> longest(['a', 'bb', 'ccc'])
    'ccc'
    """"""
","    if not strings:
        return None

    maxlen = max(len(x) for x in strings)
    for s in strings:
        if len(s) == maxlen:
            return s
","def check(candidate):
    assert candidate([]) == None
    assert candidate(['x', 'y', 'z']) == 'x'
    assert candidate(['x', 'yyy', 'zzzz', 'www', 'kkkk', 'abc']) == 'zzzz'
"
"

def greatest_common_divisor(a: int, b: int) -> int:
    """""" ត្រឡប់មកវិញនូវឧបគមន៍ចំណុចធំបំផុតនៃតួលេខទាំងពីរគឺ a និង b
    >>> greatest_common_divisor(3, 5)
    1
    >>> greatest_common_divisor(25, 15)
    5
    """"""
","    while b:
        a, b = b, a % b
    return a
","def check(candidate):
    assert candidate(3, 7) == 1
    assert candidate(10, 15) == 5
    assert candidate(49, 14) == 7
    assert candidate(144, 60) == 12
"
"from typing import List


def all_prefixes(string: str) -> List[str]:
    """""" សូមបញ្ជូនត្រឡប់នូវបញ្ជីនៃបុព្វបទទាំងអស់ចាប់ពីខ្លីបំផុតទៅវែងបំផុតនៃខ្សែអក្សរដែលបានបញ្ចូល
    >>> all_prefixes('abc')
    ['a', 'ab', 'abc']
    """"""
","    result = []

    for i in range(len(string)):
        result.append(string[:i+1])
    return result
","def check(candidate):
    assert candidate('') == []
    assert candidate('asdfgh') == ['a', 'as', 'asd', 'asdf', 'asdfg', 'asdfgh']
    assert candidate('WWW') == ['W', 'WW', 'WWW']
"
"

def string_sequence(n: int) -> str:
    """""" Here is the translation of the sentence into Khmer:

""ត្រលប់នូវខ្សែអក្សរមួយដែលមានលេខបំបែកដោយចន្លោះចាប់ពី 0 រហូតដល់ n រួមទាំងចំនួននោះដែរ។""
    >>> string_sequence(0)
    '0'
    >>> string_sequence(5)
    '0 1 2 3 4 5'
    """"""
","    return ' '.join([str(x) for x in range(n + 1)])
","def check(candidate):
    assert candidate(0) == '0'
    assert candidate(3) == '0 1 2 3'
    assert candidate(10) == '0 1 2 3 4 5 6 7 8 9 10'
"
"

def count_distinct_characters(string: str) -> int:
    """""" អោយ​អ្នកនូវ​អក្សរ​មួយ​នេះ សូម​ស្វែង​រក​ថា អក្សរ​នីមួយៗ​ដែល​មិន​ស្ទួន​គ្នា មាន​ចំនួន​ប៉ុន្មាន?
    >>> count_distinct_characters('xyzXYZ')
    3
    >>> count_distinct_characters('Jerry')
    4
    """"""
","    return len(set(string.lower()))
","def check(candidate):
    assert candidate('') == 0
    assert candidate('abcde') == 5
    assert candidate('abcde' + 'cade' + 'CADE') == 5
    assert candidate('aaaaAAAAaaaa') == 1
    assert candidate('Jerry jERRY JeRRRY') == 5
"
"from typing import List


def parse_music(music_string: str) -> List[int]:
    """""" ការបញ្ចូលទៅក្នុងមុខងារនេះគឺជាខ្សែអក្សរមួយដែលតំណាងឱ្យកូដតន្ត្រីនៅក្នុងទ្រង់ទ្រាយ ASCII ពិសេស។ ការងាររបស់អ្នកគឺឆ្លុះផ្ទាំងខ្សែអក្សរនេះ ហើយត្រឡប់មកជាបញ្ជីចំនួនគត់ដែលសមស្របនឹងចំនួនប៉ុន្មានប៊ីតដែលនីមួយៗតន្ត្រីបន្ទាប់បន្សំ។ នេះគឺជាសៀវភៅចក្ខុវិស័យ៖ 'o' - តន្ត្រីពេញមួយ, រស់នៅបួនប៊ីត 'o|' - តន្ត្រីពាក់កណ្តាល, រស់នៅពីរប៊ីត '.|' - តន្ត្រីមួយភាគបួន, រស់នៅមួយប៊ីត

    >>> parse_music('o o| .| o| o| .| .| .| .| o o')
    [4, 2, 1, 2, 2, 1, 1, 1, 1, 4, 4]
    """"""
","    note_map = {'o': 4, 'o|': 2, '.|': 1}
    return [note_map[x] for x in music_string.split(' ') if x]
","def check(candidate):
    assert candidate('') == []
    assert candidate('o o o o') == [4, 4, 4, 4]
    assert candidate('.| .| .| .|') == [1, 1, 1, 1]
    assert candidate('o| o| .| .| o o o o') == [2, 2, 1, 1, 4, 4, 4, 4]
    assert candidate('o| .| o| .| o o| o o|') == [2, 1, 2, 1, 4, 2, 4, 2]
"
"

def how_many_times(string: str, substring: str) -> int:
    """""" ស្វែងរកថាតើអក្សររងដែលបានផ្តល់អាចត្រូវបានរកឃើញប៉ុន្មានដងនៅក្នុងខ្សែអក្សរដើម។ អ្នកគួរធ្វើការរាប់ករណីដែលមានការជ្រៀតជ្រែកគ្នា។
    >>> how_many_times('', 'a')
    0
    >>> how_many_times('aaa', 'a')
    3
    >>> how_many_times('aaaa', 'aa')
    3
    """"""
","    times = 0

    for i in range(len(string) - len(substring) + 1):
        if string[i:i+len(substring)] == substring:
            times += 1

    return times
","def check(candidate):
    assert candidate('', 'x') == 0
    assert candidate('xyxyxyx', 'x') == 4
    assert candidate('cacacacac', 'cac') == 4
    assert candidate('john doe', 'john') == 1
"
"from typing import List


def sort_numbers(numbers: str) -> str:
    """""" Here is the translation of the given sentence into Khmer:

ការបញ្ចូលគឺជាខ្សែអក្សរដែលមានចន្លោះរវាងលេខពី 'សូន្យ' ដល់ 'ប្រាំពីរ'។
ជម្រើសត្រឹមត្រូវគឺ 'សូន្យ', 'មួយ', 'ពីរ', 'បី', 'បួន', 'ប្រាំ', 'ប្រាំមួយ', 'ប្រាំពីរ', 'ប្រាំបី', និង 'ប្រាំបួន'។
ត្រឡប់ខ្សែអក្សរជាលេខដែលបានតម្រៀបពីតូចជាងទៅធំជាង។
    >>> sort_numbers('three one five')
    'one three five'
    """"""
","    value_map = {
        'zero': 0,
        'one': 1,
        'two': 2,
        'three': 3,
        'four': 4,
        'five': 5,
        'six': 6,
        'seven': 7,
        'eight': 8,
        'nine': 9
    }
    return ' '.join(sorted([x for x in numbers.split(' ') if x], key=lambda x: value_map[x]))
","def check(candidate):
    assert candidate('') == ''
    assert candidate('three') == 'three'
    assert candidate('three five nine') == 'three five nine'
    assert candidate('five zero four seven nine eight') == 'zero four five seven eight nine'
    assert candidate('six five four three two one zero') == 'zero one two three four five six'
"
"from typing import List, Tuple


def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """""" ពីបញ្ជីលេខដែលផ្តល់ឱ្យ ជ្រើសរើសនិងត្រឡប់នូវពីរដែលនៅជិតគ្នាជាងគេ ហើយត្រឡប់វាក្នុងលំដាប់។
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.2])
    (2.0, 2.2)
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.0])
    (2.0, 2.0)
    """"""
","    closest_pair = None
    distance = None

    for idx, elem in enumerate(numbers):
        for idx2, elem2 in enumerate(numbers):
            if idx != idx2:
                if distance is None:
                    distance = abs(elem - elem2)
                    closest_pair = tuple(sorted([elem, elem2]))
                else:
                    new_distance = abs(elem - elem2)
                    if new_distance < distance:
                        distance = new_distance
                        closest_pair = tuple(sorted([elem, elem2]))

    return closest_pair
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2]) == (3.9, 4.0)
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0]) == (5.0, 5.9)
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.2]) == (2.0, 2.2)
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0]) == (2.0, 2.0)
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1]) == (2.2, 3.1)

"
"from typing import List


def rescale_to_unit(numbers: List[float]) -> List[float]:
    """""" ឲ្យមានបញ្ជីនៃលេខ អនុវត្តការបំលែងសេដ្ឋកិច្ចលីនេអ៊ែរទៅបញ្ជីនោះ
ដូច្នេះលេខតូចបំផុតនឹងក្លាយទៅជា 0 ហើយលេខធំបំផុតនឹងក្លាយទៅជា 1
    >>> rescale_to_unit([1.0, 2.0, 3.0, 4.0, 5.0])
    [0.0, 0.25, 0.5, 0.75, 1.0]
    """"""
","    min_number = min(numbers)
    max_number = max(numbers)
    return [(x - min_number) / (max_number - min_number) for x in numbers]
","def check(candidate):
    assert candidate([2.0, 49.9]) == [0.0, 1.0]
    assert candidate([100.0, 49.9]) == [1.0, 0.0]
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0]) == [0.0, 0.25, 0.5, 0.75, 1.0]
    assert candidate([2.0, 1.0, 5.0, 3.0, 4.0]) == [0.25, 0.0, 1.0, 0.5, 0.75]
    assert candidate([12.0, 11.0, 15.0, 13.0, 14.0]) == [0.25, 0.0, 1.0, 0.5, 0.75]
"
"from typing import List, Any


def filter_integers(values: List[Any]) -> List[int]:
    """""" ច្រោះបញ្ជីដែលបានផ្ដល់អោយដោយជ្រើសតែតម្លៃពិតជាតែចំនួនគត់ ប៉ុណ្ណោះ
    >>> filter_integers(['a', 3.14, 5])
    [5]
    >>> filter_integers([1, 2, 3, 'abc', {}, []])
    [1, 2, 3]
    """"""
","    return [x for x in values if isinstance(x, int)]
","def check(candidate):
    assert candidate([]) == []
    assert candidate([4, {}, [], 23.2, 9, 'adasd']) == [4, 9]
    assert candidate([3, 'c', 3, 3, 'a', 'b']) == [3, 3, 3]
"
"

def strlen(string: str) -> int:
    """""" វិលត្រឡប់ប្រវែងនៃខ្សែអក្សរដែលបានផ្តល់ឱ្យ
    >>> strlen('')
    0
    >>> strlen('abc')
    3
    """"""
","    return len(string)
","def check(candidate):
    assert candidate('') == 0
    assert candidate('x') == 1
    assert candidate('asdasnakj') == 9
"
"

def largest_divisor(n: int) -> int:
    """""" សម្រាប់លេខ​មួយ n ដែល​បាន​ឲ្យ សូមស្វែងរក​លេខ​ធំ​បំផុត​ដែល​ចែក n បាន​ស្មើ តិច​ជាង n
    >>> largest_divisor(15)
    5
    """"""
","    for i in reversed(range(n)):
        if n % i == 0:
            return i
","def check(candidate):
    assert candidate(3) == 1
    assert candidate(7) == 1
    assert candidate(10) == 5
    assert candidate(100) == 50
    assert candidate(49) == 7
"
"from typing import List


def factorize(n: int) -> List[int]:
    """""" Here's the translation of the given sentence into Khmer:

សូមបញ្ជូនបញ្ជីកត្តាមេគុណដំបូងនៃចំនួនគត់ដែលបានផ្ដល់ដោយរៀបតាមលំដាប់ពីតូចទៅធំ។
    កត្តាទាំងអស់គ្នាគួរតែត្រូវបានរាយបញ្ជីដើម្បីបង្ហាញចំនួនដងដែលវាធ្វើឡើងក្នុងការបំបែក។
    ចំនួនបញ្ចូលគួរតែស្មើនឹងផលគុណនៃកត្តាទាំងអស់។
    >>> factorize(8)
    [2, 2, 2]
    >>> factorize(25)
    [5, 5]
    >>> factorize(70)
    [2, 5, 7]
    """"""
","    import math
    fact = []
    i = 2
    while i <= int(math.sqrt(n) + 1):
        if n % i == 0:
            fact.append(i)
            n //= i
        else:
            i += 1

    if n > 1:
        fact.append(n)
    return fact
","def check(candidate):
    assert candidate(2) == [2]
    assert candidate(4) == [2, 2]
    assert candidate(8) == [2, 2, 2]
    assert candidate(3 * 19) == [3, 19]
    assert candidate(3 * 19 * 3 * 19) == [3, 3, 19, 19]
    assert candidate(3 * 19 * 3 * 19 * 3 * 19) == [3, 3, 3, 19, 19, 19]
    assert candidate(3 * 19 * 19 * 19) == [3, 19, 19, 19]
    assert candidate(3 * 2 * 3) == [2, 3, 3]
"
"from typing import List


def remove_duplicates(numbers: List[int]) -> List[int]:
    """""" ពីបញ្ជីចំនួនគត់ អ្នកត្រូវដកធាតុទាំងអស់ដែលកើតឡើងច្រើនជាងមួយដងចេញ។
    រក្សារបៀបលំដាប់ធាតុដែលនៅសល់ឲ្យដូចគ្នានឹងក្នុងបញ្ចូល។
    >>> remove_duplicates([1, 2, 3, 2, 4])
    [1, 3, 4]
    """"""
","    import collections
    c = collections.Counter(numbers)
    return [n for n in numbers if c[n] <= 1]
","def check(candidate):
    assert candidate([]) == []
    assert candidate([1, 2, 3, 4]) == [1, 2, 3, 4]
    assert candidate([1, 2, 3, 2, 4, 3, 5]) == [1, 4, 5]
"
"

def flip_case(string: str) -> str:
    """""" សម្រាប់ខ្សែអក្សរដែលបានផ្ដល់ឱ្យ ប្រែតួអក្សរតូចទៅធំ និងតួអក្សរធំទៅតូច។
    >>> flip_case('Hello')
    'hELLO'
    """"""
","    return string.swapcase()
","def check(candidate):
    assert candidate('') == ''
    assert candidate('Hello!') == 'hELLO!'
    assert candidate('These violent delights have violent ends') == 'tHESE VIOLENT DELIGHTS HAVE VIOLENT ENDS'
"
"from typing import List


def concatenate(strings: List[str]) -> str:
    """""" បញ្ចូលបញ្ជីខ្សែអក្សរទាំងអស់ជាខ្សែអក្សរតែមួយ
    >>> concatenate([])
    ''
    >>> concatenate(['a', 'b', 'c'])
    'abc'
    """"""
","    return ''.join(strings)
","def check(candidate):
    assert candidate([]) == ''
    assert candidate(['x', 'y', 'z']) == 'xyz'
    assert candidate(['x', 'y', 'z', 'w', 'k']) == 'xyzwk'
"
"from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """""" ត្រង់បញ្ជីបញ្ចូលនៃខ្សែអក្សរតាមរយៈតែខ្សែអក្សរដែលចាប់ផ្តើមដោយបុព្វបទមួយដែលបានកំណត់។
    >>> filter_by_prefix([], 'a')
    []
    >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
    ['abc', 'array']
    """"""
","    return [x for x in strings if x.startswith(prefix)]
","def check(candidate):
    assert candidate([], 'john') == []
    assert candidate(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx') == ['xxx', 'xxxAAA', 'xxx']
"
"

def get_positive(l: list):
    """"""ត្រឡប់តែលេខវិជ្ជមាននៅក្នុងបញ្ជីប៉ុណ្ណោះ។
    >>> get_positive([-1, 2, -4, 5, 6])
    [2, 5, 6]
    >>> get_positive([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    [5, 3, 2, 3, 9, 123, 1]
    """"""
","    return [e for e in l if e > 0]
","def check(candidate):
    assert candidate([-1, -2, 4, 5, 6]) == [4, 5, 6]
    assert candidate([5, 3, -5, 2, 3, 3, 9, 0, 123, 1, -10]) == [5, 3, 2, 3, 3, 9, 123, 1]
    assert candidate([-1, -2]) == []
    assert candidate([]) == []

"
"

def is_prime(n):
    """"""ត្រឡប់តម្លៃពិត ប្រសិនបើលេខដែលបានផ្តល់គឺជាភាពដាច់ដោយឡែក និងមិនដូចគ្នាមិនមែន។
    >>> is_prime(6)
    False
    >>> is_prime(101)
    True
    >>> is_prime(11)
    True
    >>> is_prime(13441)
    True
    >>> is_prime(61)
    True
    >>> is_prime(4)
    False
    >>> is_prime(1)
    False
    """"""
","    if n < 2:
        return False
    for k in range(2, n - 1):
        if n % k == 0:
            return False
    return True
","def check(candidate):
    assert candidate(6) == False
    assert candidate(101) == True
    assert candidate(11) == True
    assert candidate(13441) == True
    assert candidate(61) == True
    assert candidate(4) == False
    assert candidate(1) == False
    assert candidate(5) == True
    assert candidate(11) == True
    assert candidate(17) == True
    assert candidate(5 * 17) == False
    assert candidate(11 * 7) == False
    assert candidate(13441 * 19) == False

"
