prompt,canonical_solution,test
"

def is_palindrome(string: str) -> bool:
    """""" ምርመራ ብዛዕባ ዝተስገረ ሕቶ እዩ እንተዶ ተመላለሰ እንታይ ዝምልከት ዘለዎ ብምልከት ንእተው መርመረ ትምህርቲ ስልጠና እናታስረዱ። """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""
","    if not string:
        return ''

    beginning_of_suffix = 0

    while not is_palindrome(string[beginning_of_suffix:]):
        beginning_of_suffix += 1

    return string + string[:beginning_of_suffix][::-1]
","def check(candidate):
    assert candidate('') == ''
    assert candidate('x') == 'x'
    assert candidate('xyz') == 'xyzyx'
    assert candidate('xyx') == 'xyx'
    assert candidate('jerry') == 'jerryrrej'
"
"from typing import List


def string_xor(a: str, b: str) -> str:
    """""" እተገበርቲ ሕሉው ሕማም እንተኾይኑ እተነገሲ ሓበሬታታት 1ን 0ን ብትንታት ምስለው ሕማም እንተኾይኑ እተነገሲ ሓበሬታታት እንተኾይኑ ሕሉው እቶም እተገበርቲ እቶም እተነገሲ ሓበሬታታት እተገሚ እቲ ኤክስኦር እተገበርቲ ንላዕሊ እቲ እተገሚ እቲ ኤክስኦር ንላዕሊ እቶም እተገበርቲ ሕሉው ሕማም እንተኾይኑ እቶም እተገበርቲ ንላዕሊ እቲ እተገሚ እቲ ኤክስኦር እንሪቕ እዩ ንላዕሊ እቲ እቶም እተገበርቲ ንላዕሊ እቲ እተገሚ እቲ ኤክስኦር ንላዕሊ እቲ እተገሚ እቲ ኤክስኦር እቲ እተገሚ እቲ ኤክስኦር እቲ እተገሚ እቲ ኤክስኦር ንላዕሊ ዝበለ ሕሉው ሕማም ሕሉው ሕማም እንተኾይኑ እቲ ዝበለ ተነገሲ ሓበሬታታት እተገበርቲ ንላዕሊ ዝበለ ሕሉው ሕማም እንተኾይኑ በል እቲ እተገበርቲ ንላዕሊ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እቲ እ
    >>> string_xor('010', '110')
    '100'
    """"""
","    def xor(i, j):
        if i == j:
            return '0'
        else:
            return '1'

    return ''.join(xor(x, y) for x, y in zip(a, b))
","def check(candidate):
    assert candidate('111000', '101010') == '010010'
    assert candidate('1', '1') == '0'
    assert candidate('0101', '0000') == '0101'
"
"from typing import List, Optional


def longest(strings: List[str]) -> Optional[str]:
    """""" ካብ ዝተዘርዉ ምስል ዝኾነ ዝረክቡ እተ ነዊሕ ናይ ጽሑፍ ኣረክብ። ኣብ እቲ እተ ነዊሕ ኣይጸንሕን ምስል እዩ ከም እቲ ቀዳማይ ኣረክብ። እንተ ናይ ገበን ምስል ባዕሎም ኣይትልቐምን ምስል ኣረክብ።
    >>> longest([])

    >>> longest(['a', 'b', 'c'])
    'a'
    >>> longest(['a', 'bb', 'ccc'])
    'ccc'
    """"""
","    if not strings:
        return None

    maxlen = max(len(x) for x in strings)
    for s in strings:
        if len(s) == maxlen:
            return s
","def check(candidate):
    assert candidate([]) == None
    assert candidate(['x', 'y', 'z']) == 'x'
    assert candidate(['x', 'yyy', 'zzzz', 'www', 'kkkk', 'abc']) == 'zzzz'
"
"

def greatest_common_divisor(a: int, b: int) -> int:
    """""" ናብቲ ትሕቲኣዊ ኣገዳሲ መሕበራ ናይ ክልተ ቁጽሪ ኣ እና ቢ መለስ
    >>> greatest_common_divisor(3, 5)
    1
    >>> greatest_common_divisor(25, 15)
    5
    """"""
","    while b:
        a, b = b, a % b
    return a
","def check(candidate):
    assert candidate(3, 7) == 1
    assert candidate(10, 15) == 5
    assert candidate(49, 14) == 7
    assert candidate(144, 60) == 12
"
"from typing import List


def all_prefixes(string: str) -> List[str]:
    """""" ትእዛዝ ናይ ኩሉ ቅድሚት ከም ዝነበረ ካብ እት ብቀጥታውን እት ረዝሕ ናብ እት ነዊሕ ናይ ዝእተው መልስ ኣብ እት ቃል እት ረኽብ ይመልስ ።
    >>> all_prefixes('abc')
    ['a', 'ab', 'abc']
    """"""
","    result = []

    for i in range(len(string)):
        result.append(string[:i+1])
    return result
","def check(candidate):
    assert candidate('') == []
    assert candidate('asdfgh') == ['a', 'as', 'asd', 'asdf', 'asdfg', 'asdfgh']
    assert candidate('WWW') == ['W', 'WW', 'WWW']
"
"

def string_sequence(n: int) -> str:
    """""" ትሕትቶ ካብ ዜሮ ክሳብ n እናካብ ቁጽሪ በትታል ዘለዎ ሕሳብታት ዝሓዘ ሕሳብ መልስ።
    >>> string_sequence(0)
    '0'
    >>> string_sequence(5)
    '0 1 2 3 4 5'
    """"""
","    return ' '.join([str(x) for x in range(n + 1)])
","def check(candidate):
    assert candidate(0) == '0'
    assert candidate(3) == '0 1 2 3'
    assert candidate(10) == '0 1 2 3 4 5 6 7 8 9 10'
"
"

def count_distinct_characters(string: str) -> int:
    """""" ብዝተረፈ ሕተት ኣብ ችግሪ እታት እትስርሕ እንታይ ድማ ብህዝቢ ዝተለዩ ተቓላላፊ ቁምፊታት እትሓድር ፈልጢ
    >>> count_distinct_characters('xyzXYZ')
    3
    >>> count_distinct_characters('Jerry')
    4
    """"""
","    return len(set(string.lower()))
","def check(candidate):
    assert candidate('') == 0
    assert candidate('abcde') == 5
    assert candidate('abcde' + 'cade' + 'CADE') == 5
    assert candidate('aaaaAAAAaaaa') == 1
    assert candidate('Jerry jERRY JeRRRY') == 5
"
"from typing import List


def parse_music(music_string: str) -> List[int]:
    """""" ወሲን ናይዚ ፍኑንሽን እዩ ስትሪንግ ዝብል ውሂብ ናይ ሙዚቃ ሎታታት ብ ስፓሻል ኣስኪ ፎርማት።
    ናይካ ተግባር እዩ እዚ ስትሪንግ ንምፋላስ፣ ን ምልላስ ናይ ቁጽሪ ዝኾኑ ሊስት እትደሊ፣ እቲ ናይ እያ እቲ ሎት ንእሽቶ እትቐይር።

    እዚ እዩ ሊጀንድ፡
    'o' - ኣብ ኩሉ ሎት፣ ኣርባዕቲ ትኩር እትበጽሕ
    'o|' - ኣብ ፍርቂ ሎት፣ ክልተ ትኩር እትበጽሕ
    '.|' - ኣብ ርባዕ ሎት፣ ሓደ ትኩር እትበጽሕ

    >>> parse_music('o o| .| o| o| .| .| .| .| o o')
    [4, 2, 1, 2, 2, 1, 1, 1, 1, 4, 4]
    """"""
","    note_map = {'o': 4, 'o|': 2, '.|': 1}
    return [note_map[x] for x in music_string.split(' ') if x]
","def check(candidate):
    assert candidate('') == []
    assert candidate('o o o o') == [4, 4, 4, 4]
    assert candidate('.| .| .| .|') == [1, 1, 1, 1]
    assert candidate('o| o| .| .| o o o o') == [2, 2, 1, 1, 4, 4, 4, 4]
    assert candidate('o| .| o| .| o o| o o|') == [2, 1, 2, 1, 4, 2, 4, 2]
"
"

def how_many_times(string: str, substring: str) -> int:
    """""" ኣብ መደቀሲ ሕሳብ ኣብ ዝሃበካ ሕሳብ ናይ ምርኣይ ሓበሬታ ክንደይ ግዜ ንምምላስ እተደላይ ኣፍለይ ትኽእል እያ ፈሊዎ ፈሊዎ እቶም ክስርሕ እዩ ትኽእል ብምባል.
    >>> how_many_times('', 'a')
    0
    >>> how_many_times('aaa', 'a')
    3
    >>> how_many_times('aaaa', 'aa')
    3
    """"""
","    times = 0

    for i in range(len(string) - len(substring) + 1):
        if string[i:i+len(substring)] == substring:
            times += 1

    return times
","def check(candidate):
    assert candidate('', 'x') == 0
    assert candidate('xyxyxyx', 'x') == 4
    assert candidate('cacacacac', 'cac') == 4
    assert candidate('john doe', 'john') == 1
"
"from typing import List


def sort_numbers(numbers: str) -> str:
    """""" እተገብረሉ ናብቲ ፈሊጦም ምስረዳት ቁጽሪት ""ዜሮ"" ክሳዕ ""ታዊ"" እዮም።
    ተፈቕድኦም ምርጫታት ""ዜሮ"", ""ኣንተ"", ""ቶ"", ""ትሪ"", ""ፎር"", ""ፋይቭ"", ""ስክስ"", ""ሴቨን"", ""ኤይት"" እንታይ እንታይ እዮም።
    እተመለሰ ሕቶ ቁጽሪት ካብ ንእሽተይ ክሳዕ ካብ እተነቐለ እምበር ካብ እቲ እንደሓላፋ እንዲኻ ተውሒደ እዩ።
    >>> sort_numbers('three one five')
    'one three five'
    """"""
","    value_map = {
        'zero': 0,
        'one': 1,
        'two': 2,
        'three': 3,
        'four': 4,
        'five': 5,
        'six': 6,
        'seven': 7,
        'eight': 8,
        'nine': 9
    }
    return ' '.join(sorted([x for x in numbers.split(' ') if x], key=lambda x: value_map[x]))
","def check(candidate):
    assert candidate('') == ''
    assert candidate('three') == 'three'
    assert candidate('three five nine') == 'three five nine'
    assert candidate('five zero four seven nine eight') == 'zero four five seven eight nine'
    assert candidate('six five four three two one zero') == 'zero one two three four five six'
"
"from typing import List, Tuple


def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """""" ካብ ዝተሰጠ ዝርዝር ቁጽሪት ክልተ ቁጽሪት ብዝምቅትኡ ኣምርጡን እንደገና ኣንስንቶም መልሱ ።
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.2])
    (2.0, 2.2)
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.0])
    (2.0, 2.0)
    """"""
","    closest_pair = None
    distance = None

    for idx, elem in enumerate(numbers):
        for idx2, elem2 in enumerate(numbers):
            if idx != idx2:
                if distance is None:
                    distance = abs(elem - elem2)
                    closest_pair = tuple(sorted([elem, elem2]))
                else:
                    new_distance = abs(elem - elem2)
                    if new_distance < distance:
                        distance = new_distance
                        closest_pair = tuple(sorted([elem, elem2]))

    return closest_pair
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2]) == (3.9, 4.0)
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0]) == (5.0, 5.9)
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.2]) == (2.0, 2.2)
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0]) == (2.0, 2.0)
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1]) == (2.2, 3.1)

"
"from typing import List


def rescale_to_unit(numbers: List[float]) -> List[float]:
    """""" ብዝተሓተወ ምልክታት ሓደ ዝተኸልበ ዝኾነ ዝተረትኡ ዝኾነ ቁጽር ናብ ዝናብ 0 ክኸውን እናብ ኣብ ዝበልጠ 1 ክኸውን እኳ ለውጢ ኣካልቦ ናብ እቲ ቁጽሪ ክትሰድሕ የድልየካ።
    >>> rescale_to_unit([1.0, 2.0, 3.0, 4.0, 5.0])
    [0.0, 0.25, 0.5, 0.75, 1.0]
    """"""
","    min_number = min(numbers)
    max_number = max(numbers)
    return [(x - min_number) / (max_number - min_number) for x in numbers]
","def check(candidate):
    assert candidate([2.0, 49.9]) == [0.0, 1.0]
    assert candidate([100.0, 49.9]) == [1.0, 0.0]
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0]) == [0.0, 0.25, 0.5, 0.75, 1.0]
    assert candidate([2.0, 1.0, 5.0, 3.0, 4.0]) == [0.25, 0.0, 1.0, 0.5, 0.75]
    assert candidate([12.0, 11.0, 15.0, 13.0, 14.0]) == [0.25, 0.0, 1.0, 0.5, 0.75]
"
"from typing import List, Any


def filter_integers(values: List[Any]) -> List[int]:
    """""" ቅንጻለት ዝተሰጠ ዝርዝር ናይ ፒቶን ኣሕዋስ ንብትልሽ ብትልሽ እንተሆኑ ብትልሽ ኣሕዋስ ንምረጽ
    >>> filter_integers(['a', 3.14, 5])
    [5]
    >>> filter_integers([1, 2, 3, 'abc', {}, []])
    [1, 2, 3]
    """"""
","    return [x for x in values if isinstance(x, int)]
","def check(candidate):
    assert candidate([]) == []
    assert candidate([4, {}, [], 23.2, 9, 'adasd']) == [4, 9]
    assert candidate([3, 'c', 3, 3, 'a', 'b']) == [3, 3, 3]
"
"

def strlen(string: str) -> int:
    """""" ብምልካዕ ናይ ዝተሰርዐ ሕብረት ዝርዝር መለስ
    >>> strlen('')
    0
    >>> strlen('abc')
    3
    """"""
","    return len(string)
","def check(candidate):
    assert candidate('') == 0
    assert candidate('x') == 1
    assert candidate('asdasnakj') == 9
"
"

def largest_divisor(n: int) -> int:
    """""" ንብረት ቑፅሩ n ንምርጫት፣ ካብ n ንእሽቶ እንታይ ቑፅሪ ምስ n እተሓላፈን እተንእሰሱ ቑፅሪ ርእይ.
    >>> largest_divisor(15)
    5
    """"""
","    for i in reversed(range(n)):
        if n % i == 0:
            return i
","def check(candidate):
    assert candidate(3) == 1
    assert candidate(7) == 1
    assert candidate(10) == 5
    assert candidate(100) == 50
    assert candidate(49) == 7
"
"from typing import List


def factorize(n: int) -> List[int]:
    """""" ዝሓይለካ ቁጽሪ ኣብ ምንባር ካብ ልክልና ክሳብ ዝንድና ዝቕርብ ዝኾነ ዝሕልና ኣብ መደብ እንዲኹም'ዩ ንምምራጽ። ናይ እዚ ኣጻብዕቲ እተሰርዐ ቁጽሪ እንተሆነ ክንደይ እቲ ኣተዓዪ ባዕሉ እታ ፍንትታ ክትኾነ ኣለዋ። ተእቲ ቁጽሪ እትደለኻን እታ እኩታት ናይ እታ ሓላፊ እንተሆነ ቁጽሪ ክኹን እንጽሕፎ።
    >>> factorize(8)
    [2, 2, 2]
    >>> factorize(25)
    [5, 5]
    >>> factorize(70)
    [2, 5, 7]
    """"""
","    import math
    fact = []
    i = 2
    while i <= int(math.sqrt(n) + 1):
        if n % i == 0:
            fact.append(i)
            n //= i
        else:
            i += 1

    if n > 1:
        fact.append(n)
    return fact
","def check(candidate):
    assert candidate(2) == [2]
    assert candidate(4) == [2, 2]
    assert candidate(8) == [2, 2, 2]
    assert candidate(3 * 19) == [3, 19]
    assert candidate(3 * 19 * 3 * 19) == [3, 3, 19, 19]
    assert candidate(3 * 19 * 3 * 19 * 3 * 19) == [3, 3, 3, 19, 19, 19]
    assert candidate(3 * 19 * 19 * 19) == [3, 19, 19, 19]
    assert candidate(3 * 2 * 3) == [2, 3, 3]
"
"from typing import List


def remove_duplicates(numbers: List[int]) -> List[int]:
    """""" ካብ ዝርዝር ቁጽሪታት ዝተመለሰ እንተሓለፈ ናይቲ ምስጢራት ናብ ዝርዝር ኣልግሶ ኣውጽእ።
    ዘለኹሞ እተረፉ ናይ እቲ መእተዊ ትካል ብዝተኣተወ ቅድሚ እንዲበሉ ኣብዚ ድሕሪቶም ስርዕ።
    >>> remove_duplicates([1, 2, 3, 2, 4])
    [1, 3, 4]
    """"""
","    import collections
    c = collections.Counter(numbers)
    return [n for n in numbers if c[n] <= 1]
","def check(candidate):
    assert candidate([]) == []
    assert candidate([1, 2, 3, 4]) == [1, 2, 3, 4]
    assert candidate([1, 2, 3, 2, 4, 3, 5]) == [1, 4, 5]
"
